index,status,card_present_flag,account,currency,long_lat,txn_description,merchant_id,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,transaction_id,country,customer_id,merchant_long_lat,movement
2864,authorized,1.0,ACC-1222300524,AUD,151.23 -33.94,SALES-POS,bf5f0640-01bb-44e5-ba16-8bd356c8ce9c,Michael,1737.93,23/08/2018,M,38,Blacktown,NSW,2018-08-23T23:36:57.000+0000,80.89,3ab068da21c84209896a9443f6bb7487,Australia,CUS-2142601169,150.91 -33.77,debit
2865,authorized,1.0,ACC-3021093232,AUD,149.83 -29.47,POS,0feb215c-4518-4180-8395-451ed6533a69,Melissa,3792.42,23/08/2018,F,30,Goulburn,NSW,2018-08-23T23:58:41.000+0000,23.89,3a72f781202e4ab286d7032171bc31c6,Australia,CUS-55310383,149.72 -34.75,debit
2866,authorized,1.0,ACC-182446574,AUD,116.06 -32.00,SALES-POS,a110d5b8-126f-494c-9231-71640252c2dc,Tonya,3359.63,24/08/2018,F,27,Dawes Point,NSW,2018-08-24T00:39:09.000+0000,25.72,03b6a8bc5d6d4af7972ff4532601af96,Australia,CUS-3026014945,151.21 -33.86,debit
2867,authorized,1.0,ACC-966140392,AUD,147.08 -37.97,SALES-POS,feb098d1-9a5b-46e0-a09a-5ecb1316eabf,Joseph,3151.56,24/08/2018,M,21,Altona Meadows,VIC,2018-08-24T01:10:12.000+0000,9.62,be7f3c544a8142fc8eab10a1f047df63,Australia,CUS-537508723,144.78 -37.87,debit
2868,authorized,1.0,ACC-1516130869,AUD,130.84 -12.45,POS,97140894-94e8-48b9-a697-4da98bc4b36d,Jessica,3864.78,24/08/2018,F,21,Nightcliff,NT,2018-08-24T01:30:36.000+0000,13.5,bf759d5f37734bd6b90788f2e53031ac,Australia,CUS-325142416,130.85 -12.39,debit
2869,authorized,1.0,ACC-3541460373,AUD,145.00 -37.83,SALES-POS,aeb73b3b-ac40-46d2-a744-6104193fa88e,Jeffrey,2525.08,24/08/2018,M,24,Chelsea Heights,VIC,2018-08-24T01:51:01.000+0000,12.51,0c31ec92e2544a2f9bef5af5b2e3856e,Australia,CUS-1433879684,145.13 -38.03,debit
2871,authorized,1.0,ACC-2305712452,AUD,138.61 -34.89,SALES-POS,1bdf91d8-337a-4680-ad23-0331a00d0049,Debra,1923.51,24/08/2018,F,18,Gepps Cross,SA,2018-08-24T02:16:28.000+0000,11.2,aaba405e776142a7a714451266648a4f,Australia,CUS-1842679196,138.59 -34.85,debit
2872,authorized,1.0,ACC-559365433,AUD,147.31 -42.88,POS,a7607d0c-8e67-4b92-bf46-c39b5b339d2a,Mary,1264.66,24/08/2018,F,64,Preston,VIC,2018-08-24T02:45:52.000+0000,21.84,6fbc79c390364a6fb6a3a206f22a0f1b,Australia,CUS-1654129794,145.03 -37.75,debit
2877,authorized,0.0,ACC-354106658,AUD,151.04 -33.80,SALES-POS,454a31b8-603a-4a55-b24d-ac76c0038ef3,Christine,7657.7,24/08/2018,F,39,Mount Druitt,NSW,2018-08-24T04:07:24.000+0000,46.12,6c1cd8ac42e7426d88aec41be5dd524a,Australia,CUS-2376382098,150.82 -33.77,debit
2878,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,ee789377-3783-4757-968a-2e3726fc057e,Diana,1854.07,24/08/2018,F,26,Aratula,QLD,2018-08-24T04:25:55.000+0000,14.15,8dac7e74fb064664baf96e9549e850ae,Australia,CUS-2487424745,152.55 -27.98,debit
2879,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,POS,75bc053a-5e96-464f-aa7f-2986c71ebcd3,Diana,1841.75,24/08/2018,F,26,Helensvale,QLD,2018-08-24T04:44:26.000+0000,12.32,b295a9ccabed41a7a9b5e1ce6f41a4a8,Australia,CUS-2487424745,153.34 -27.92,debit
2881,authorized,1.0,ACC-1424176027,AUD,151.08 -33.93,SALES-POS,9e6d9ce2-bf46-46f4-a9e6-9e2d5ffbd09d,Donald,3828.34,24/08/2018,M,22,Condingup,WA,2018-08-24T05:26:39.000+0000,14.3,459ec3ded9bb4017933f00a34d1c748a,Australia,CUS-3431016847,122.54 -33.68,debit
2885,authorized,0.0,ACC-966140392,AUD,147.08 -37.97,POS,4f4bcf97-ac15-4e8d-b5e3-973a6e2eb073,Joseph,3127.51,24/08/2018,M,21,Preston,VIC,2018-08-24T06:49:59.000+0000,24.05,dfa4b47163904324a9062087d36fb81b,Australia,CUS-537508723,145.03 -37.74,debit
2888,authorized,1.0,ACC-2270192619,AUD,138.56 -35.27,POS,a5c3ad8c-2cea-4e6e-9007-9ac607f6a1cc,Darren,9177.2,24/08/2018,M,20,Salisbury,SA,2018-08-24T07:31:06.000+0000,18.98,d0ac541bd34b4a08b1ac4b8fd9393f3f,Australia,CUS-2110742437,138.65 -34.76,debit
2889,authorized,0.0,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,f26401e1-93c1-4dc9-92e2-79cd25e902e2,Diana,1826.8,24/08/2018,F,26,Brookvale,NSW,2018-08-24T08:01:49.000+0000,14.95,5f7d22a1c52f4be59646926045e049a0,Australia,CUS-2487424745,151.26 -33.77,debit
2890,authorized,0.0,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,608e64d0-0f15-4352-9209-87be26318a3d,Diana,1819.99,24/08/2018,F,26,Brisbane City,QLD,2018-08-24T08:10:04.000+0000,6.81,3e0c6bb4793c4f1a85c3caa1b9818c77,Australia,CUS-2487424745,153.02 -27.47,debit
2891,authorized,1.0,ACC-3233697971,AUD,151.04 -33.77,POS,7cb793ae-7f62-459f-84c4-0e22ac325e31,Robin,4051.35,24/08/2018,F,34,Castle Hill,NSW,2018-08-24T08:18:20.000+0000,17.65,b468f62c6c144bf6ac7e88fd90ecfc41,Australia,CUS-1147642491,150.98 -33.73,debit
2892,authorized,1.0,ACC-1608363396,AUD,151.22 -33.87,POS,66cd44ce-0dd4-4d34-bb49-61c658b9530c,Robert,4779.29,24/08/2018,M,20,Lane Cove North,NSW,2018-08-24T08:26:36.000+0000,9.45,15a8f33e34844216868a9f3907e9f21d,Australia,CUS-2688605418,151.16 -33.81,debit
2893,authorized,1.0,ACC-1973887809,AUD,115.78 -31.90,SALES-POS,f4cfc3c1-9926-47ad-b094-d912f325ae3f,Antonio,3014.02,24/08/2018,M,26,Sydney,NSW,2018-08-24T08:34:52.000+0000,83.2,cf29ee4436ac4034bab61c9310c751c1,Australia,CUS-1646621553,151.21 -33.87,debit
2894,authorized,1.0,ACC-3100725361,AUD,145.73 -17.03,POS,00a5bc50-0146-48d7-91ee-966e8be89c0b,Ronald,696.66,24/08/2018,M,25,Healesville,VIC,2018-08-24T08:43:08.000+0000,28.16,ce7232c4291e49b7ade5af5e311f31f4,Australia,CUS-2178051368,145.54 -37.65,debit
2895,authorized,0.0,ACC-2681137560,AUD,151.11 -33.99,SALES-POS,a76033fe-f356-400e-ab62-dc174815cee4,Nathaniel,2660.51,24/08/2018,M,31,Bondi,NSW,2018-08-24T08:51:24.000+0000,4.05,abe2b3603b3841968096da31a7275498,Australia,CUS-2083971310,151.26 -33.89,debit
2896,authorized,0.0,ACC-1424176027,AUD,151.08 -33.93,POS,87a18ada-8920-45c7-aae8-66861e9ae6fa,Donald,3806.68,24/08/2018,M,22,Chipping Norton,NSW,2018-08-24T08:59:40.000+0000,21.66,049793fec41b4027a790b5fb1e90b2d8,Australia,CUS-3431016847,150.96 -33.91,debit
2897,authorized,1.0,ACC-2970114956,AUD,144.89 -37.69,SALES-POS,4c2bef46-6b43-4b1b-be8f-240c86b8035c,Robert,6740.25,24/08/2018,M,26,Knoxfield,VIC,2018-08-24T09:07:16.000+0000,25.08,8e0dc63021864d429309a45571fb3821,Australia,CUS-880898248,145.26 -37.88,debit
2898,authorized,1.0,ACC-4258502723,AUD,145.45 -37.74,POS,85e5a336-7b71-469d-828d-4152e38cbd39,Kimberly,1766.84,24/08/2018,F,24,Port Douglas,QLD,2018-08-24T09:14:50.000+0000,2.85,588f6895cb35417db4fa3106d5e18161,Australia,CUS-3378712515,145.46 -16.48,debit
2899,authorized,1.0,ACC-1990648130,AUD,114.62 -28.80,POS,20f49fac-03e1-43fb-a497-d2463bc779a5,Kaitlyn,2638.45,24/08/2018,F,21,Laverton,WA,2018-08-24T09:22:25.000+0000,8.18,b4143e81fe0247c093ca5dadd283971c,Australia,CUS-809013380,122.05 -28.76,debit
2900,authorized,1.0,ACC-1799207998,AUD,150.68 -33.79,SALES-POS,3075b265-3b29-4d54-a38e-c379113f73bf,Susan,4354.04,24/08/2018,F,20,Balingup,WA,2018-08-24T09:29:59.000+0000,117.84,638f52100fb040f486743c1ca8e4acbe,Australia,CUS-164374203,115.97 -33.79,debit
2901,authorized,1.0,ACC-3084464802,AUD,145.15 -37.76,SALES-POS,ace20424-f9d3-4cce-809d-a3a6b29da7fc,Susan,5193.05,24/08/2018,F,19,Hoppers Crossing,VIC,2018-08-24T09:37:34.000+0000,16.45,4ebd01a1f22f4656b10552114ead2078,Australia,CUS-1928710999,144.7 -37.88,debit
2902,authorized,1.0,ACC-2673069055,AUD,152.99 -27.49,POS,9d88caf1-1e4b-44e7-a307-14b16c7495a0,Richard,15945.29,24/08/2018,M,24,Brisbane City,QLD,2018-08-24T09:45:09.000+0000,19.4,7b0bea0759cd445b96a4157ce6bf2743,Australia,CUS-51506836,153.02 -27.47,debit
2903,authorized,0.0,ACC-3100725361,AUD,145.73 -17.03,POS,e98a15b4-b1e2-4dec-baf0-b54030469763,Ronald,687.85,24/08/2018,M,25,Melbourne,VIC,2018-08-24T09:52:43.000+0000,8.81,ca287b449dd94010a93cfcbd8ddccfce,Australia,CUS-2178051368,144.96 -37.82,debit
2905,authorized,1.0,ACC-1608363396,AUD,151.22 -33.87,POS,fbf660a4-8d1c-4235-abb7-bf2a1501b7bc,Robert,4774.55,24/08/2018,M,20,North Sydney,NSW,2018-08-24T10:00:51.000+0000,4.74,2f7d117b25f3407583897e881b865985,Australia,CUS-2688605418,151.2 -33.84,debit
2906,authorized,1.0,ACC-2970114956,AUD,144.89 -37.69,SALES-POS,a7cbf1bd-cf6c-423d-bb38-f6913d8a69d1,Robert,6718.35,24/08/2018,M,26,Richmond,VIC,2018-08-24T10:22:07.000+0000,21.9,21ecb989276b4b54a4aa897d8a98705f,Australia,CUS-880898248,145.01 -37.82,debit
2907,authorized,1.0,ACC-3233697971,AUD,151.04 -33.77,POS,3bd0782a-b3e2-46eb-a29f-d69328c31103,Robin,4007.67,24/08/2018,F,34,Chatswood,NSW,2018-08-24T10:43:24.000+0000,43.68,5e60603d72ec4c84a13ab7559cea7b2a,Australia,CUS-1147642491,151.18 -33.8,debit
2913,authorized,1.0,ACC-1222300524,AUD,151.23 -33.94,SALES-POS,ac64dff2-d786-44fa-a332-3f530bdd0444,Michael,1721.63,24/08/2018,M,38,Rockdale,NSW,2018-08-24T11:01:45.000+0000,16.3,01948766d87d40b8b275de9ab0486bc3,Australia,CUS-2142601169,151.14 -33.96,debit
2914,authorized,1.0,ACC-1222300524,AUD,151.23 -33.94,SALES-POS,a9ef765f-2a48-4d8d-a08f-5cf8e5ed52c9,Michael,1699.88,24/08/2018,M,38,Greystanes,NSW,2018-08-24T11:09:45.000+0000,21.75,5efa08581a1448eea225b306588987f8,Australia,CUS-2142601169,150.94 -33.81,debit
2915,authorized,1.0,ACC-1056639002,AUD,145.03 -37.91,SALES-POS,37178bdb-2859-474d-b395-f7251b9e2b28,Michael,42817.76,24/08/2018,M,22,Keilor East,VIC,2018-08-24T11:17:45.000+0000,5.97,a1cdae2ea64346f7a962428774153dc0,Australia,CUS-3462882033,144.87 -37.73,debit
2916,authorized,1.0,ACC-1516130869,AUD,130.84 -12.45,SALES-POS,f0fee914-bebe-4182-bcb3-a75f58682bc1,Jessica,3862.32,24/08/2018,F,21,Annandale,NSW,2018-08-24T11:25:45.000+0000,2.46,8019bbae04b44c679acb3a8fd25ecd2e,Australia,CUS-325142416,151.17 -33.88,debit
2917,authorized,1.0,ACC-1799207998,AUD,150.68 -33.79,SALES-POS,db0b4ef2-1565-46e0-a207-4b2c277d09ff,Susan,4346.6,24/08/2018,F,20,Milsons Point,NSW,2018-08-24T11:33:45.000+0000,7.44,87edcb6c6b53474cbcd9250e1e2625ce,Australia,CUS-164374203,151.21 -33.84,debit
2918,authorized,1.0,ACC-3689607373,AUD,115.79 -31.79,POS,e33831d4-02c8-435b-b0b0-8641b334b223,Virginia,3428.53,24/08/2018,F,20,Falcon,WA,2018-08-24T11:41:45.000+0000,12.92,ff1204478c8849068c3ea4e4fbe41d80,Australia,CUS-127297539,115.66 -32.58,debit
2919,authorized,1.0,ACC-854938045,AUD,147.63 -22.84,POS,71a62c87-49db-403c-9a83-546bbd4b4f5d,James,10368.13,24/08/2018,M,28,Ocean Grange,VIC,2018-08-24T11:49:45.000+0000,17.08,3cf81fcdc6bb44c1a8f59d8419a320e2,Australia,CUS-4023861240,147.69 -38,debit
2920,authorized,0.0,ACC-966140392,AUD,147.08 -37.97,SALES-POS,4212ecd1-709b-4d32-910b-ebc0eb1f5b47,Joseph,3107.71,24/08/2018,M,21,Sassafras,VIC,2018-08-24T11:57:45.000+0000,19.8,467c9be052d94a558357f2606be7236b,Australia,CUS-537508723,145.35 -37.86,debit
2924,authorized,1.0,ACC-966140392,AUD,147.08 -37.97,POS,ad39de1d-4bb5-485a-8daa-c963ec5f6b5b,Joseph,3093.41,24/08/2018,M,21,Grovedale,VIC,2018-08-24T12:12:12.000+0000,14.3,6b67538e5d66474e9dd9cd95351f8802,Australia,CUS-537508723,144.32 -38.2,debit
2925,authorized,0.0,ACC-1222300524,AUD,151.23 -33.94,SALES-POS,bfbb283f-f5a2-4b5b-b1e3-9e5edc057ae3,Michael,1684.71,24/08/2018,M,38,Chatswood,NSW,2018-08-24T12:29:09.000+0000,15.17,0d62fbc5421740ec9dd5e68d9d5849b3,Australia,CUS-2142601169,151.18 -33.8,debit
2926,authorized,1.0,ACC-1799207998,AUD,150.68 -33.79,SALES-POS,75af9468-b3e2-4959-b35b-9ea9845d92c6,Susan,4341.29,24/08/2018,F,20,St Leonards,NSW,2018-08-24T12:46:06.000+0000,5.31,b90791cb241742668ed4952490e375b7,Australia,CUS-164374203,151.19 -33.82,debit
2931,authorized,1.0,ACC-1990648130,AUD,114.62 -28.80,SALES-POS,f75cba91-43f5-48cb-83ac-c4c2254e0028,Kaitlyn,2624.32,24/08/2018,F,21,Alstonville,NSW,2018-08-24T13:03:19.000+0000,14.13,9426cd7b65b9429192e7cad258f0efd9,Australia,CUS-809013380,153.45 -28.85,debit
2932,authorized,1.0,ACC-1424176027,AUD,151.08 -33.93,POS,3350d0c0-b4e3-47ee-8fd2-cdd42100e258,Donald,3803.13,24/08/2018,M,22,Marrickville,NSW,2018-08-24T13:21:51.000+0000,3.55,699ed8be97dc4607baf9ca77d559796e,Australia,CUS-3431016847,151.16 -33.9,debit
2933,authorized,1.0,ACC-3317636250,AUD,153.02 -27.66,SALES-POS,554ed673-fb01-448d-aaf3-7afe00828ceb,Kenneth,6950.7,24/08/2018,M,35,Jindalee,QLD,2018-08-24T13:40:22.000+0000,32.67,00e0294ceca54fe8804390cfe683878c,Australia,CUS-2738291516,152.95 -27.53,debit
2934,authorized,1.0,ACC-1990648130,AUD,114.62 -28.80,SALES-POS,995651b2-6592-49fe-8f54-1ac6753f67ea,Kaitlyn,2616.78,24/08/2018,F,21,Goolmangar,NSW,2018-08-24T13:58:53.000+0000,7.54,d5ef8b4f646d42c68af31678b2a6210c,Australia,CUS-809013380,153.23 -28.75,debit
2940,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,c945ff25-3a84-4581-8119-c9d0ed5061f8,Diana,1808.41,24/08/2018,F,26,Brisbane City,QLD,2018-08-24T14:08:14.000+0000,11.58,874df76f12d944b59d6f622f1699e0de,Australia,CUS-2487424745,153.02 -27.47,debit
2941,authorized,1.0,ACC-3317636250,AUD,153.02 -27.66,POS,7cbc7858-b82d-4ba3-884f-be894d456fb2,Kenneth,6919.18,24/08/2018,M,35,Clayfield,QLD,2018-08-24T14:17:01.000+0000,31.52,8d238e6a45b7466fad333e0b00469558,Australia,CUS-2738291516,153.06 -27.42,debit
2942,authorized,1.0,ACC-2673069055,AUD,152.99 -27.49,SALES-POS,16f87b35-bf91-4632-83c5-b4d9041c7cbe,Richard,15935.41,24/08/2018,M,24,Wilsonton Heights,QLD,2018-08-24T14:25:47.000+0000,9.88,dee859f895e74331979550db6b8383bb,Australia,CUS-51506836,151.93 -27.53,debit
2943,authorized,0.0,ACC-3100725361,AUD,145.73 -17.03,POS,469cd883-7db8-4e55-903a-12c6f509f400,Ronald,673.43,24/08/2018,M,25,Scoresby,VIC,2018-08-24T14:34:33.000+0000,14.42,6465feed36114c3890fb8ad260e95c53,Australia,CUS-2178051368,145.23 -37.9,debit
2944,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,POS,45480b96-358a-4cf7-ac7b-deb32fdc973a,Diana,1794.04,24/08/2018,F,26,Ballina,NSW,2018-08-24T14:43:19.000+0000,14.37,300dedaeab6d4cbab7c598e2c94897f5,Australia,CUS-2487424745,153.53 -28.86,debit
2945,authorized,1.0,ACC-2673069055,AUD,152.99 -27.49,SALES-POS,a3a3d03d-4131-47a1-82ea-d875d9def6a9,Richard,15925.41,24/08/2018,M,24,Fortitude Valley,QLD,2018-08-24T14:52:06.000+0000,10.0,711be1c38b2e456b8a0fc498c70b79bd,Australia,CUS-51506836,153.04 -27.46,debit
2949,authorized,0.0,ACC-1438600314,AUD,138.69 -34.84,SALES-POS,cd6b9ee2-6660-41f0-807e-e403063257fd,Maria,3579.89,24/08/2018,F,35,Lobethal,SA,2018-08-24T15:00:55.000+0000,43.25,4bbe4c2e92184295839b9707977e6b74,Australia,CUS-2650223890,138.87 -34.9,debit
2950,authorized,0.0,ACC-3485804958,AUD,138.52 -35.01,POS,417301c4-1576-4b54-885d-2d557ac2e554,Jessica,18363.05,24/08/2018,F,34,Adelaide,SA,2018-08-24T15:10:05.000+0000,9.05,7f377ba50bc146c7b6e790b89e6ad733,Australia,CUS-1196156254,138.59 -34.93,debit
2951,authorized,1.0,ACC-1496451953,AUD,145.16 -37.84,POS,74df394f-b073-43a8-9156-92c99cfd5f8c,Ricky,6296.34,24/08/2018,M,43,Chirnside Park,VIC,2018-08-24T15:19:15.000+0000,311.91,e2169c918ada4be28766b060537e99bb,Australia,CUS-3142625864,145.31 -37.76,debit
2952,authorized,1.0,ACC-2173390920,AUD,144.71 -37.58,POS,b1813830-dff6-4ef8-9a3b-a35650de29c6,Luis,3089.61,24/08/2018,M,27,Craigieburn,VIC,2018-08-24T15:28:26.000+0000,27.91,3f57c3096e214080a05bb159e45d7ca8,Australia,CUS-3180318393,144.93 -37.61,debit
2953,authorized,1.0,ACC-3100725361,AUD,145.73 -17.03,POS,abf814cc-5f46-4652-a768-39865adf4319,Ronald,653.09,24/08/2018,M,25,Coolbellup,WA,2018-08-24T15:37:36.000+0000,20.34,33266701f6be4eb1a1ffe2b5e93e158b,Australia,CUS-2178051368,115.81 -32.08,debit
2954,authorized,1.0,ACC-1496451953,AUD,145.16 -37.84,POS,66a0231a-2397-4bf1-ba73-5b8ec0b069b4,Ricky,6275.58,24/08/2018,M,43,Malvern,VIC,2018-08-24T15:46:47.000+0000,20.76,b36d0f20ff0843d79479c1f2efd4f37e,Australia,CUS-3142625864,145.03 -37.86,debit
2955,authorized,1.0,ACC-2673069055,AUD,152.99 -27.49,POS,fb435e83-a1cf-417c-b400-3aab3867dbed,Richard,15914.35,24/08/2018,M,24,Newtown,QLD,2018-08-24T15:55:57.000+0000,11.06,46a98fd464c54f93988ae1851d15a357,Australia,CUS-51506836,151.93 -27.56,debit
2961,authorized,1.0,ACC-3689607373,AUD,115.79 -31.79,POS,45e1a8f7-7d13-45e8-8a33-bd85c2b20e00,Virginia,4561.01,24/08/2018,F,20,Booragoon,WA,2018-08-24T16:09:29.000+0000,6.31,3f18012680c24f1297ca208a179f7063,Australia,CUS-127297539,115.84 -32.03,debit
2962,authorized,1.0,ACC-3689607373,AUD,115.79 -31.79,POS,4d1c882d-8b38-4de0-8b1d-c486d2202d2e,Virginia,4547.47,24/08/2018,F,20,Gloucester,NSW,2018-08-24T16:26:26.000+0000,13.54,74b25e4577874ee69e23312b3d4cb5b2,Australia,CUS-127297539,151.96 -32.01,debit
2963,authorized,1.0,ACC-3689607373,AUD,115.79 -31.79,SALES-POS,20a052be-8743-4e33-b271-8b257a2b76f6,Virginia,4540.51,24/08/2018,F,20,Canning Vale,WA,2018-08-24T16:43:23.000+0000,6.96,1c9a3d3dd8f7485eb395b26aedf72d39,Australia,CUS-127297539,115.89 -32.07,debit
2967,authorized,1.0,ACC-1199531521,AUD,116.02 -31.87,POS,334ab003-f7d7-44fc-9355-b0f07e612c05,Billy,6767.54,24/08/2018,M,52,Wembley,WA,2018-08-24T17:00:11.000+0000,29.65,598e8271ccb143c0a0960c9ac8a4c703,Australia,CUS-134833760,115.81 -31.94,debit
2968,authorized,1.0,ACC-1334819143,AUD,145.13 -37.70,SALES-POS,0ff03fe3-6c40-4713-8024-7023fb9cf9d5,Christopher,58212.6,24/08/2018,M,33,Footscray,VIC,2018-08-24T17:09:59.000+0000,6.93,d51cda9d370842c2932d5517ffef2bf2,Australia,CUS-3117610635,144.89 -37.8,debit
2969,authorized,0.0,ACC-182446574,AUD,116.06 -32.00,SALES-POS,84c4cc4f-b4d5-488f-a381-a934a0af378e,Tonya,3350.13,24/08/2018,F,27,Booragoon,WA,2018-08-24T17:19:48.000+0000,9.5,058e694ec59940e49e39a31bf2c910f6,Australia,CUS-3026014945,115.83 -32.04,debit
2970,authorized,1.0,ACC-964839203,AUD,146.92 -36.07,POS,c2cb19d2-a98f-4ade-8160-0f486085757b,Michael,32998.4,24/08/2018,M,21,Portarlington,VIC,2018-08-24T17:29:36.000+0000,43.13,2cc7e0123bf441e09cb4e63bd07f87aa,Australia,CUS-2059096722,144.65 -38.12,debit
2971,authorized,1.0,ACC-1598451071,AUD,153.41 -27.95,POS,e5c3a999-72c2-46d6-b610-eaf688e8edf1,Diana,1784.37,24/08/2018,F,26,Burleigh Heads,QLD,2018-08-24T17:39:24.000+0000,9.67,5fef510c4ed6455a8ff160a48ea2daf2,Australia,CUS-2487424745,153.45 -28.08,debit
2972,authorized,0.0,ACC-3741880913,AUD,150.50 -23.40,POS,55fcdb20-741d-4cc1-8e8a-7ceb7bd356dc,Ashley,6003.22,24/08/2018,F,25,Mittagong,NSW,2018-08-24T17:49:12.000+0000,59.94,3eb44ba4c0be4bd18fd5e566080a5671,Australia,CUS-1220154422,150.47 -34.44,debit
2973,authorized,1.0,ACC-2249586092,AUD,115.98 -32.07,POS,f56c4edc-1ea9-42b5-964f-14bd1da1777a,Edward,5780.63,24/08/2018,M,19,Barrington,NSW,2018-08-24T17:59:01.000+0000,6.0,ebd4ebdc03494eb78b3fe6cfd278ba91,Australia,CUS-443776336,151.91 -31.97,debit
2977,authorized,1.0,ACC-1438600314,AUD,138.69 -34.84,SALES-POS,5ba0c0ed-5463-473e-b485-91ae795d2d2b,Maria,3515.23,24/08/2018,F,35,South Nowra,NSW,2018-08-24T18:19:33.000+0000,64.66,dd9a31c938464ba7855c161efbdec74c,Australia,CUS-2650223890,150.58 -34.91,debit
2978,authorized,1.0,ACC-3021093232,AUD,149.83 -29.47,SALES-POS,106e1272-44ab-4dcb-a438-dd98e0071e51,Melissa,3769.09,24/08/2018,F,30,Eden,NSW,2018-08-24T18:41:18.000+0000,23.33,b8ca1f423d194cd4b45b6691fbb8ec44,Australia,CUS-55310383,149.9 -37.06,debit
2983,authorized,1.0,ACC-1973887809,AUD,115.78 -31.90,POS,56a95a99-0036-4727-a604-b8afcad982b1,Antonio,2950.9,24/08/2018,M,26,Merriwa,WA,2018-08-24T19:01:23.000+0000,63.12,0d1d0e525ebd4e32a12620b0a81864df,Australia,CUS-1646621553,115.72 -31.67,debit
2984,authorized,1.0,ACC-182446574,AUD,116.06 -32.00,POS,8f49e7a9-c5ca-4c7a-81dc-911ec5e52ba6,Tonya,3320.82,24/08/2018,F,27,Ringwood,VIC,2018-08-24T19:11:17.000+0000,29.31,0234219695724af89dec2de4478f93a6,Australia,CUS-3026014945,145.15 -37.71,debit
2985,authorized,1.0,ACC-2305712452,AUD,138.61 -34.89,POS,ae11d0cd-21cf-4a14-97c4-f8df838cc3cd,Debra,1912.57,24/08/2018,F,18,Sydney,NSW,2018-08-24T19:21:11.000+0000,10.94,7ace0532fb674b00b8384577da5757aa,Australia,CUS-1842679196,151.21 -33.87,debit
2986,authorized,0.0,ACC-1598451071,AUD,153.41 -27.95,POS,a9697144-d08a-42d7-868d-7283f8133962,Diana,1778.5,24/08/2018,F,26,Brisbane City,QLD,2018-08-24T19:31:05.000+0000,5.87,cf66e22bb0f94e148c15afdfa452fe15,Australia,CUS-2487424745,153.03 -27.47,debit
2987,authorized,1.0,ACC-90814749,AUD,151.68 -32.98,POS,a40690d5-f670-49ad-87e0-4ebd4d901364,Christopher,9870.75,24/08/2018,M,35,Narrogin,WA,2018-08-24T19:40:59.000+0000,35.05,45e6572150da44188a3d972587515f5f,Australia,CUS-1896554896,117.18 -32.93,debit
2988,authorized,1.0,ACC-90814749,AUD,151.68 -32.98,SALES-POS,7e90d0c6-eacb-405e-97bc-c0bcbe562c3f,Christopher,9850.57,24/08/2018,M,35,Myalup,WA,2018-08-24T19:50:53.000+0000,20.18,88c654ae1d49408189d91da2cd356cf1,Australia,CUS-1896554896,115.74 -33.01,debit
2990,authorized,0.0,ACC-1516130869,AUD,130.84 -12.45,SALES-POS,bebf9c8f-f867-42fd-b8f1-35f960d40029,Jessica,3789.23,24/08/2018,F,21,Molendinar,QLD,2018-08-24T20:01:18.000+0000,44.09,a26c36cf3a8a44c09240922e68e4bd7a,Australia,CUS-325142416,153.36 -27.96,debit
2991,authorized,1.0,ACC-2259139624,AUD,144.66 -37.91,POS,f81686da-9261-4a98-8196-1812682d10db,Cindy,7693.26,24/08/2018,F,19,Coburg,VIC,2018-08-24T20:17:42.000+0000,42.8,0389ee6fc6324663bc41e9565aa69ecb,Australia,CUS-3174332735,144.96 -37.74,debit
2992,authorized,1.0,ACC-3100725361,AUD,145.73 -17.03,POS,c72f5ec0-d8f8-4db0-9425-87e98de8d82f,Ronald,642.31,24/08/2018,M,25,Bulla,VIC,2018-08-24T20:34:05.000+0000,10.78,b3079f79379e41f6a3a21c6963c647a9,Australia,CUS-2178051368,144.81 -37.64,debit
2993,authorized,1.0,ACC-1037050564,AUD,153.10 -27.66,POS,f22a316e-2132-447d-8f2b-4eea97c76954,Rhonda,2507.16,24/08/2018,F,40,Redbank Plains,QLD,2018-08-24T20:50:29.000+0000,5.89,b56d438bfaee4ca7b23e6990a1a4f0cb,Australia,CUS-1614226872,152.85 -27.64,debit
2999,authorized,1.0,ACC-3485804958,AUD,138.52 -35.01,SALES-POS,9e9825b8-b6bf-447a-8187-2b66a86e6688,Jessica,18281.29,24/08/2018,F,34,Fulham Gardens,SA,2018-08-24T21:02:40.000+0000,18.76,04eeacea964147fa9d9a7257941d7af5,Australia,CUS-1196156254,138.51 -34.91,debit
3000,authorized,0.0,ACC-1973887809,AUD,115.78 -31.90,SALES-POS,8fcacad6-0b36-4abd-8e22-2e5d812e2acc,Antonio,2932.56,24/08/2018,M,26,Maddington,WA,2018-08-24T21:09:02.000+0000,18.34,d6c3e7616d6d42308efeb49b12f95a9b,Australia,CUS-1646621553,116 -32.05,debit
